event_id,title,question,start_date,end_date,volume,tags,outcomes,outcome_prices,uma_resolution_status,last_trade_price,token_ids
17358,Timberwolves vs. Suns,,2025-01-27 18:17:25.142876+00:00,2025-01-30 02:00:00+00:00,345792.020827,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Timberwolves', 'Suns']","['1', '0']",resolved,1.0,"['97286278395277014251007464274536996774529790873890404946719430710088037424879', '3507221957811704618356724278167226885300365663785453470915072675145328511402']"
17359,Thunder vs. Warriors,,2025-01-27 18:17:25.237212+00:00,2025-01-30 03:00:00+00:00,711850.085777,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Thunder', 'Warriors']","['0', '1']",resolved,1.0,"['79448985751126274199614746561510560352840231437863303349353619470428810680423', '91891196484330118575911373908903193597528801350759624229542693353138790085449']"
17360,Hawks vs. Cavaliers,,2025-01-27 18:17:25.264099+00:00,2025-01-31 00:00:00+00:00,394977.254738,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Hawks', 'Cavaliers']","['0', '1']",resolved,1.0,"['29883972901143955366786972164632179770205640902327382137111402943545095649586', '62077796838156006150565591589222303636414661325682022163463084503399105397437']"
17361,Lakers vs. Wizards,,2025-01-27 18:17:22.639720+00:00,2025-01-31 00:00:00+00:00,266770.297826,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Lakers', 'Wizards']","['1', '0']",resolved,1.0,"['18688161466061214589173775472886625636282416766725357374011304952961482615338', '60347420591278594690980316150877249564862873599961975279705450436972585099572']"
17362,Timberwolves vs. Jazz,,2025-01-27 18:17:22.606113+00:00,2025-01-31 02:00:00+00:00,588633.137067,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Timberwolves', 'Jazz']","['1', '0']",resolved,1.0,"['86399041733417222818886796186409476423507588757705555496956347781296956551822', '108335769632705313952474389063743852041718173826143709699129476683378175402459']"
17363,Rockets vs. Grizzlies,,2025-01-27 18:17:22.612720+00:00,2025-01-31 02:30:00+00:00,839603.396155,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Rockets', 'Grizzlies']","['0', '1']",resolved,1.0,"['63166873948364570605659652402883699112587472784388110603838351829798311951369', '113094552917366648155009237461374743091517754810067089063405743230918080339908']"
17364,Magic vs. Trail Blazers,,2025-01-27 18:17:22.619581+00:00,2025-01-31 03:00:00+00:00,597829.815251,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Magic', 'Trail Blazers']","['0', '1']",resolved,1.0,"['52782643093874808042353138230540311611289040628544046123591717959081278326418', '58516920170883364051177839200972322904614268457085766935696812684682937638934']"
17365,Mavericks vs. Pistons,,2025-01-27 18:17:22.626377+00:00,2025-02-01 00:00:00+00:00,436260.847247,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Mavericks', 'Pistons']","['0', '1']",resolved,1.0,"['67310645793024368912825352451224939682974529944806506210232509152860806444709', '95053758259388860829176737403589429129370070793714863823943110218621820573403']"
17366,Clippers vs. Hornets,,2025-01-27 18:17:22.633033+00:00,2025-02-01 00:00:00+00:00,467996.497706,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Clippers', 'Hornets']","['1', '0']",resolved,1.0,"['7310522062229579248590072767496562283189431310676695305976008009997656043136', '3685492675720958033229788458123345990058993686635148008087685494597942172180']"
17367,Bulls vs. Raptors,,2025-01-27 18:19:27.930878+00:00,2025-02-01 00:30:00+00:00,555469.037198,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Bulls', 'Raptors']","['1', '0']",resolved,1.0,"['95561880031936129302331374733686311065412530805878026097033802347549056497730', '64823930768223817849250337963722768022705284568548569958062930574914506897731']"
17368,Nuggets vs. 76ers,,2025-01-27 18:19:27.937135+00:00,2025-02-01 00:30:00+00:00,414283.736947,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Nuggets', '76ers']","['1', '0']",resolved,1.0,"['45821597976539454726699810055516288446057445038237181499253010755153164674695', '62857475219445315297789349393307186748244087974121212711836768519590567128001']"
17369,Bucks vs. Spurs,,2025-01-27 18:19:27.886034+00:00,2025-02-01 01:00:00+00:00,390503.642986,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Bucks', 'Spurs']","['0', '1']",resolved,1.0,"['1586044105982861515137795990586818760946638053392961562218752426824158886835', '99251161894389379398943261709317401924843472974244147407421555865243298174933']"
17370,Celtics vs. Pelicans,,2025-01-27 18:19:27.557815+00:00,2025-02-01 01:00:00+00:00,386741.807939,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Celtics', 'Pelicans']","['1', '0']",resolved,1.0,"['69725849101973391421706366183461215310115761045562662004216516224885334537146', '99726398195659272146669216413453146033178376203224760788043280935472600708901']"
17371,Suns vs. Warriors,,2025-01-27 18:19:27.892313+00:00,2025-02-01 03:00:00+00:00,544000.405461,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Suns', 'Warriors']","['1', '0']",resolved,1.0,"['65096468337725122042108120110452367015827148226350246293978804540378700665763', '21519697678964503302703973523290842146563976764554036152878146278461039200531']"
17372,Magic vs. Jazz,,2025-01-27 18:19:27.899281+00:00,2025-02-01 22:00:00+00:00,318104.862726,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Magic', 'Jazz']","['0', '1']",resolved,1.0,"['106962603031375213756904597377092324637897170511295935272363892945530952329635', '76974237711592260969021506876811942334513646166665752448432754051665642153618']"
17373,Hawks vs. Pacers,,2025-01-27 18:19:27.905639+00:00,2025-02-01 22:00:00+00:00,458477.724445,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Hawks', 'Pacers']","['0', '1']",resolved,1.0,"['55576555914674906367384631138517067315546619008172143465949485697652373386109', '70297767606044086439087969282656743579728211600664924412940623863898391593734']"
17374,Nuggets vs. Hornets,,2025-01-27 18:19:27.911906+00:00,2025-02-02 00:00:00+00:00,254694.230801,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Nuggets', 'Hornets']","['1', '0']",resolved,1.0,"['75807575339948047760020837130280020904623517918807469916567947476072267388854', '59850491441922600637771985361024480033595913470297635325483102533113525026407']"
17375,Wizards vs. Timberwolves,,2025-01-27 18:19:27.918255+00:00,2025-02-02 01:00:00+00:00,517828.231505,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Wizards', 'Timberwolves']","['1', '0']",resolved,1.0,"['11048053562551587660220371282949006234351168517608061311311843236025861855622', '17174723412471139499535354228627539954133398503410641003699041878560915488007']"
17376,Nets vs. Rockets,,2025-01-27 18:19:27.924608+00:00,2025-02-02 01:00:00+00:00,317547.539329,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Nets', 'Rockets']","['1', '0']",resolved,1.0,"['83916715093110635249691415303343165325494968198347040107361188301373728613469', '83805341523907369024165174255167130940171529545010250637366561131170522585963']"
17377,Kings vs. Thunder,,2025-01-27 18:21:34.287554+00:00,2025-02-02 01:00:00+00:00,277246.414747,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Kings', 'Thunder']","['0', '1']",resolved,1.0,"['46491822710592758006999867953245890881403915676670511989817452146152273697093', '75022713443819749153472121358214109908919011396136286827404487835266377397692']"
17378,Heat vs. Spurs,,2025-01-27 18:21:34.293897+00:00,2025-02-02 01:30:00+00:00,379403.373481,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Heat', 'Spurs']","['1', '0']",resolved,1.0,"['84136572170990202685083369619195470704243235632964502709011205775631559022978', '7898912004726199243495720454838056722588453668945827819133309613658324299019']"
17379,Lakers vs. Knicks,,2025-01-27 18:21:34.254842+00:00,2025-02-02 01:30:00+00:00,364963.70682,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Lakers', 'Knicks']","['1', '0']",resolved,1.0,"['35785378872550801565360405364920024074458547526395257114155422006864906765548', '81388649410841082913378785149748420988140074317433647490899449933001550620103']"
17380,Suns vs. Trail Blazers,,2025-01-27 18:21:34.261137+00:00,2025-02-02 03:00:00+00:00,383212.418415,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Suns', 'Trail Blazers']","['0', '1']",resolved,1.0,"['52499293134287409505030282384592418021987348739330172897383365330703964335505', '76946061338132992305294212575063153595564847789951928565009347194567366033321']"
17381,Bulls vs. Pistons,,2025-01-27 18:21:31.783771+00:00,2025-02-02 20:00:00+00:00,360642.784401,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Bulls', 'Pistons']","['0', '1']",resolved,1.0,"['49690623636381849250102136197680113294231921675216038480077933917290527284728', '6098250716354252474983545997959642789006856188808290029611904968825124059657']"
17382,Mavericks vs. Cavaliers,,2025-01-27 18:21:31.758115+00:00,2025-02-02 20:30:00+00:00,297700.894688,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Mavericks', 'Cavaliers']","['0', '1']",resolved,1.0,"['115312470085513828150003639322697008583262424900476960095348607380841217570643', '114840229880941072237888069731062795757110783582139117463862806871066814536583']"
17383,Clippers vs. Raptors,,2025-01-27 18:21:31.764615+00:00,2025-02-02 20:30:00+00:00,291443.550319,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Clippers', 'Raptors']","['0', '1']",resolved,1.0,"['81657714276728700387076825090561582810382320878140095497507749396103204808642', '12576457074065384563650833400617876153862909733072357895171279560036153184690']"
17384,Celtics vs. 76ers,,2025-01-27 18:21:31.771086+00:00,2025-02-02 23:00:00+00:00,702627.942592,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Celtics', '76ers']","['1', '0']",resolved,1.0,"['55806073059929539507843743041061846430365658768141157696205923101348706040668', '48233971843545572235221681733026661186464110011323160003057995083168926335579']"
17385,Grizzlies vs. Bucks,,2025-01-27 18:21:31.796843+00:00,2025-02-03 01:30:00+00:00,836552.250967,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Grizzlies', 'Bucks']","['1', '0']",resolved,1.0,"['36962916471722709970875619154535125197602904485606034540633806407851559303648', '32109722720167520391465335729308619966071026496748922445958295127382679331413']"
17592,Wizards vs. Hornets,,2025-02-02 05:02:49.271894+00:00,2025-02-04 00:00:00+00:00,1179335.567715,"[{'id': '1', 'label': 'Sports', 'slug': 'sports', 'forceShow': False, 'publishedAt': '2023-10-24 22:37:50.296+00', 'updatedBy': 15, 'createdAt': '2023-10-24T22:37:50.31Z', 'updatedAt': '2024-07-05T21:07:21.800664Z', 'forceHide': True}, {'id': '745', 'label': 'NBA', 'slug': 'nba', 'forceShow': False, 'publishedAt': '2023-12-18 18:24:38.08+00', 'createdAt': '2023-12-18T18:24:38.098Z', 'updatedAt': '2024-06-18T14:52:57.582861Z'}, {'id': '100639', 'label': 'Games', 'slug': 'games', 'forceShow': False, 'createdAt': '2024-09-23T22:41:37.670714Z'}]","['Wizards', 'Hornets']","['1', '0']",resolved,1.0,"['52640705961279493040666621480116843134028199635641268734851904561009896842423', '52709921875499333265397486481366566043153315216456478226013401574277220102738']"
